FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.1625806,1625806,POINT (16.288845725965494 48.21319228158484),Pönningerweg,Pönningerweg,46B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pönningerweg!start|1,
OEFFHALTESTOGD.1625807,1625807,POINT (16.290462725862202 48.22297248176171),Oberwiedenstraße,Oberwiedenstraße,46A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Oberwiedenstraße!start|1,
OEFFHALTESTOGD.1625808,1625808,POINT (16.41496922583793 48.21608338118613),Sturgasse,Sturgasse,11A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Sturgasse!start|1,
OEFFHALTESTOGD.1625809,1625809,POINT (16.414214626517317 48.21647248097186),Sturgasse,Sturgasse,"N81, 11A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Sturgasse!start|1,
OEFFHALTESTOGD.1625810,1625810,POINT (16.370089426227008 48.20233248106612),Oper/Karlsplatz U,Oper/Karlsplatz U,"U2Z, 1, D, 71, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Oper/Karlsplatz%20U!start|1,
OEFFHALTESTOGD.1625811,1625811,POINT (16.368688025617864 48.20243428151893),Oper/Karlsplatz U,Oper/Karlsplatz U,"U2Z, 1, D, 71, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Oper/Karlsplatz%20U!start|1,
OEFFHALTESTOGD.1625812,1625812,POINT (16.37063732592611 48.202003181015314),Oper/Karlsplatz U,Oper/Karlsplatz U,RT1,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Oper/Karlsplatz%20U!start|1,
OEFFHALTESTOGD.1625813,1625813,POINT (16.3702511259816 48.2020629816471),Oper/Karlsplatz U,Oper/Karlsplatz U,"1, 62",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Oper/Karlsplatz%20U!start|1,
OEFFHALTESTOGD.1625814,1625814,POINT (16.370260025682775 48.202410281337315),Oper/Karlsplatz U,Oper/Karlsplatz U,2A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Oper/Karlsplatz%20U!start|1,
OEFFHALTESTOGD.1625815,1625815,POINT (16.36879128491663 48.20236236935099),Oper/Karlsplatz U,Oper/Karlsplatz U,"1E, 59A",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Oper/Karlsplatz%20U!start|1,
OEFFHALTESTOGD.1625816,1625816,POINT (16.368750926204978 48.20236238080898),Oper/Karlsplatz U,Oper/Karlsplatz U,"1E, 59A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Oper/Karlsplatz%20U!start|1,
OEFFHALTESTOGD.1625817,1625817,POINT (16.36819838541359 48.20252997039255),Oper/Karlsplatz U,Oper/Karlsplatz U,303,,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Oper/Karlsplatz%20U!start|1,
OEFFHALTESTOGD.1625818,1625818,POINT (16.323673425691233 48.228921081412594),Alsegger Straße/Czartoryskigasse,Alsegger Straße/Czartoryskigasse,42A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alsegger%20Straße/Czartoryskigasse!start|1,
OEFFHALTESTOGD.1625819,1625819,POINT (16.32372732651458 48.22903478091377),Alsegger Straße/Czartoryskigasse,Alsegger Straße/Czartoryskigasse,42A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alsegger%20Straße/Czartoryskigasse!start|1,
OEFFHALTESTOGD.1625820,1625820,POINT (16.32945862666029 48.2138746812024),Frauengasse,Frauengasse,"33, 43, 44",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Frauengasse!start|1,
OEFFHALTESTOGD.1625821,1625821,POINT (16.328766926053216 48.21368908115004),Frauengasse,Frauengasse,"33, 43, 44",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Frauengasse!start|1,
OEFFHALTESTOGD.1625822,1625822,POINT (16.23624479183256 48.21097141626438),Oskar-Simony-Straße,Oskar-Simony-Straße,"450, 49A",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Oskar-Simony-Straße!start|1,
OEFFHALTESTOGD.1625823,1625823,POINT (16.236204426409294 48.210971381187576),Oskar-Simony-Straße,Oskar-Simony-Straße,"450, 49A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Oskar-Simony-Straße!start|1,
OEFFHALTESTOGD.1625824,1625824,POINT (16.476719426190645 48.275277481137785),Wagramer Straße/Ostbahn,Wagramer Straße/Ostbahn,25A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Wagramer%20Straße/Ostbahn!start|1,
OEFFHALTESTOGD.1625825,1625825,POINT (16.476171425933458 48.27534918101472),Wagramer Straße/Ostbahn,Wagramer Straße/Ostbahn,25A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Wagramer%20Straße/Ostbahn!start|1,
OEFFHALTESTOGD.1625826,1625826,POINT (16.4537045269697 48.274781281204376),Oswald-Redlich-Straße,Oswald-Redlich-Straße,"N25, 29A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Oswald-Redlich-Straße!start|1,
OEFFHALTESTOGD.1625827,1625827,POINT (16.45388422606954 48.274811181114735),Oswald-Redlich-Straße,Oswald-Redlich-Straße,29A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Oswald-Redlich-Straße!start|1,
OEFFHALTESTOGD.1625828,1625828,POINT (16.31252532548239 48.212587681144505),Ottakring,Ottakring,46,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakring!start|1,
OEFFHALTESTOGD.1625829,1625829,POINT (16.310225626020966 48.20998958115398),Ottakring,Ottakring,48A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakring!start|1,
OEFFHALTESTOGD.1625830,1625830,POINT (16.311707826050256 48.21258768125887),Ottakring,Ottakring,"33, 46, 44",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakring!start|1,
OEFFHALTESTOGD.1625831,1625831,POINT (16.30982142565985 48.21022908126236),Ottakring,Ottakring,"48A, 46B, 45A, 46A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakring!start|1,
OEFFHALTESTOGD.1625832,1625832,POINT (16.31042332659473 48.210630180892416),Ottakring,Ottakring,"46B, 45A, 46A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakring!start|1,
OEFFHALTESTOGD.1625833,1625833,POINT (16.310279525403477 48.210582281353915),Ottakring,Ottakring,"46B, 45A, 46A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakring!start|1,
OEFFHALTESTOGD.1625834,1625834,POINT (16.310890426367482 48.211941181321876),Ottakring,Ottakring,"46B, 45A, 46A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakring!start|1,
OEFFHALTESTOGD.1625835,1625835,POINT (16.29072322564414 48.21244398111824),Ottakringer Bad,Ottakringer Bad,46A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakringer%20Bad!start|1,
OEFFHALTESTOGD.1625836,1625836,POINT (16.288854726319027 48.21150418168036),Ottakringer Bad,Ottakringer Bad,51A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakringer%20Bad!start|1,
OEFFHALTESTOGD.1625837,1625837,POINT (16.29091182659562 48.21250978145548),Ottakringer Bad,Ottakringer Bad,46B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakringer%20Bad!start|1,
OEFFHALTESTOGD.1625838,1625838,POINT (16.289097226487513 48.211306581488394),Ottakringer Bad,Ottakringer Bad,51A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakringer%20Bad!start|1,
OEFFHALTESTOGD.1625839,1625839,POINT (16.434345826228807 48.247863481517314),Attemsgasse,Attemsgasse,27A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Attemsgasse!start|1,
OEFFHALTESTOGD.1625840,1625840,POINT (16.291783226588716 48.22164978175183),Otto-Hötzl-Weg,Otto-Hötzl-Weg,46A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Otto-Hötzl-Weg!start|1,
OEFFHALTESTOGD.1625841,1625841,POINT (16.29113642550847 48.22202688148553),Otto-Hötzl-Weg,Otto-Hötzl-Weg,"46B, 44B",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Otto-Hötzl-Weg!start|1,
OEFFHALTESTOGD.1625842,1625842,POINT (16.291136449152752 48.2219999018985),Otto-Hötzl-Weg,Otto-Hötzl-Weg,"46B, 44B",,9,https://anachb.vor.at#P|SQ!evaId|Wien%20Otto-Hötzl-Weg!start|1,
OEFFHALTESTOGD.1625843,1625843,POINT (16.348736426304093 48.15396228094875),Otto-Probst-Platz,Otto-Probst-Platz,"16A, N65",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Otto-Probst-Platz!start|1,
OEFFHALTESTOGD.1625844,1625844,POINT (16.348844225962775 48.1539382812362),Otto-Probst-Platz,Otto-Probst-Platz,"16A, N65",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Otto-Probst-Platz!start|1,
OEFFHALTESTOGD.1625845,1625845,POINT (16.34937422548313 48.15396828153105),Otto-Probst-Platz,Otto-Probst-Platz,11,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Otto-Probst-Platz!start|1,
OEFFHALTESTOGD.1625846,1625846,POINT (16.354782126328747 48.15632938148261),Otto-Probst-Straße,Otto-Probst-Straße,11,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Otto-Probst-Straße!start|1,
OEFFHALTESTOGD.1625847,1625847,POINT (16.355491725481567 48.156209581313014),Otto-Probst-Straße,Otto-Probst-Straße,11,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Otto-Probst-Straße!start|1,
OEFFHALTESTOGD.1625848,1625848,POINT (16.33682919665258 48.21754388132275),Palffygasse,Palffygasse,"43E, N43",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Palffygasse!start|1,
OEFFHALTESTOGD.1625849,1625849,POINT (16.33667202593386 48.217699481706426),Palffygasse,Palffygasse,"43, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Palffygasse!start|1,
OEFFHALTESTOGD.1625850,1625850,POINT (16.33655969635366 48.217627681329695),Palffygasse,Palffygasse,"43E, N43",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Palffygasse!start|1,
OEFFHALTESTOGD.1625851,1625851,POINT (16.33664512581055 48.21759178100364),Palffygasse,Palffygasse,43,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Palffygasse!start|1,
OEFFHALTESTOGD.1625852,1625852,POINT (16.37911742630447 48.18740998156002),Karl-Popper-Straße,Karl-Popper-Straße,13A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Karl-Popper-Straße!start|1,
OEFFHALTESTOGD.1625853,1625853,POINT (16.485882225982884 48.18103718083229),Panozzalacke,Panozzalacke,92B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Panozzalacke!start|1,
OEFFHALTESTOGD.1625854,1625854,POINT (16.48593612586346 48.18101928145724),Panozzalacke,Panozzalacke,92B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Panozzalacke!start|1,
OEFFHALTESTOGD.1625855,1625855,POINT (16.457136125718865 48.1602364806086),Pantucekgasse,Pantucekgasse,"N71, 73A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pantucekgasse!start|1,
OEFFHALTESTOGD.1625856,1625856,POINT (16.45736072535819 48.15972718105122),Pantucekgasse,Pantucekgasse,"71B, 73A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pantucekgasse!start|1,
OEFFHALTESTOGD.1625857,1625857,POINT (16.457567325463913 48.15997278127934),Pantucekgasse,Pantucekgasse,71B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pantucekgasse!start|1,
OEFFHALTESTOGD.1625858,1625858,POINT (16.341891226804353 48.24891628170204),Paradisgasse,Paradisgasse,38,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Paradisgasse!start|1,
OEFFHALTESTOGD.1625859,1625859,POINT (16.341738525939437 48.24905388094011),Paradisgasse,Paradisgasse,38,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Paradisgasse!start|1,
OEFFHALTESTOGD.1625860,1625860,POINT (16.36010912633144 48.20827148082711),Parlament,Parlament,"U2Z, 1, D, 71, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Parlament!start|1,
OEFFHALTESTOGD.1625861,1625861,POINT (16.36006422670153 48.20895998137693),Parlament,Parlament,"U2Z, 1, D, 71",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Parlament!start|1,
OEFFHALTESTOGD.1625862,1625862,POINT (16.40429722566013 48.257206480906945),Patrizigasse,Patrizigasse,"29A, 28A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Patrizigasse!start|1,
OEFFHALTESTOGD.1625863,1625863,POINT (16.40400972581261 48.25726028159052),Patrizigasse,Patrizigasse,"29A, 28A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Patrizigasse!start|1,
OEFFHALTESTOGD.1625864,1625864,POINT (16.367214726156824 48.196177180892136),Paulanergasse,Paulanergasse,"U2Z, 1, RT1, 62",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Paulanergasse!start|1,
OEFFHALTESTOGD.1625865,1625865,POINT (16.3670574799187 48.19594356995462),Paulanergasse,Paulanergasse,1E,,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Paulanergasse!start|1,
OEFFHALTESTOGD.1625866,1625866,POINT (16.367106925719064 48.19618308167332),Paulanergasse,Paulanergasse,"1, RT1, 62",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Paulanergasse!start|1,
OEFFHALTESTOGD.1625867,1625867,POINT (16.367308979834668 48.19624896997963),Paulanergasse,Paulanergasse,"1E, N66, N62",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Paulanergasse!start|1,
OEFFHALTESTOGD.1625868,1625868,POINT (16.299436925849992 48.218495581183156),Paulinensteig,Paulinensteig,46A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Paulinensteig!start|1,
OEFFHALTESTOGD.1625869,1625869,POINT (16.29936502638837 48.21844768109262),Paulinensteig,Paulinensteig,46B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Paulinensteig!start|1,
OEFFHALTESTOGD.1625870,1625870,POINT (16.28814942860396 48.13086029823485),Pellmanngasse,Pellmanngasse,"207, 61B, 61A",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Pellmanngasse!start|1,
OEFFHALTESTOGD.1625871,1625871,POINT (16.288109125956655 48.13086028140105),Pellmanngasse,Pellmanngasse,"207, 61B, 61A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pellmanngasse!start|1,
OEFFHALTESTOGD.1625872,1625872,POINT (16.288823128476924 48.13065639809212),Pellmanngasse,Pellmanngasse,"207, 61A",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Pellmanngasse!start|1,
OEFFHALTESTOGD.1625873,1625873,POINT (16.288782825988793 48.1306563814946),Pellmanngasse,Pellmanngasse,"207, 61A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pellmanngasse!start|1,
OEFFHALTESTOGD.1625874,1625874,POINT (16.423081026533502 48.277429781267905),Marco-Polo-Promenade,Marco-Polo-Promenade,"36B, 36A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Marco-Polo-Promenade!start|1,
OEFFHALTESTOGD.1625875,1625875,POINT (16.28968122565663 48.15050418107299),Pensionistenwohnhaus Atzgersdorf,Pensionistenwohnhaus Atzgersdorf,"58A, 58B",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pensionistenwohnhaus%20Atzgersdorf!start|1,
OEFFHALTESTOGD.1625876,1625876,POINT (16.289932725399883 48.15071398126934),Pensionistenwohnhaus Atzgersdorf,Pensionistenwohnhaus Atzgersdorf,56A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pensionistenwohnhaus%20Atzgersdorf!start|1,
OEFFHALTESTOGD.1625877,1625877,POINT (16.28581842610207 48.15948148157978),Pensionistenwohnhaus Rosenberg,Pensionistenwohnhaus Rosenberg,58B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pensionistenwohnhaus%20Rosenberg!start|1,
OEFFHALTESTOGD.1625878,1625878,POINT (16.286932325714748 48.15934368103316),Pensionistenwohnhaus Rosenberg,Pensionistenwohnhaus Rosenberg,"58A, 56A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pensionistenwohnhaus%20Rosenberg!start|1,
OEFFHALTESTOGD.1625879,1625879,POINT (16.286096925892974 48.159463481656246),Pensionistenwohnhaus Rosenberg,Pensionistenwohnhaus Rosenberg,58B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pensionistenwohnhaus%20Rosenberg!start|1,
OEFFHALTESTOGD.1625880,1625880,POINT (16.39747902666599 48.22925618142248),Pensionsversicherungsanstalt,Pensionsversicherungsanstalt,"11B, 11A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pensionsversicherungsanstalt!start|1,
OEFFHALTESTOGD.1625881,1625881,POINT (16.39761372567083 48.229327981226554),Pensionsversicherungsanstalt,Pensionsversicherungsanstalt,"11B, 11A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pensionsversicherungsanstalt!start|1,
OEFFHALTESTOGD.1625882,1625882,POINT (16.4915146263366 48.2402658814938),Pfalzgasse,Pfalzgasse,"95A, N24, 97A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pfalzgasse!start|1,
OEFFHALTESTOGD.1625883,1625883,POINT (16.49190992678878 48.24047528144211),Pfalzgasse,Pfalzgasse,"95A, 97A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pfalzgasse!start|1,
OEFFHALTESTOGD.1625884,1625884,POINT (16.31571432613692 48.19027858091531),Penzinger Straße,Penzinger Straße,"52, 60, 49, 46, 10",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Penzinger%20Straße!start|1,
OEFFHALTESTOGD.1625885,1625885,POINT (16.314860925458145 48.18990728110262),Penzinger Straße,Penzinger Straße,"52, 60, 49, 10",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Penzinger%20Straße!start|1,
OEFFHALTESTOGD.1625886,1625886,POINT (16.31415132635484 48.13683758085895),Perfektastraße,Perfektastraße,"N64, 64A, 61A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Perfektastraße!start|1,
OEFFHALTESTOGD.1625887,1625887,POINT (16.312776825163372 48.13672968113862),Perfektastraße,Perfektastraße,"64A, 61A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Perfektastraße!start|1,
OEFFHALTESTOGD.1625888,1625888,POINT (16.312821825315837 48.136477881458205),Perfektastraße,Perfektastraße,64A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Perfektastraße!start|1,
OEFFHALTESTOGD.1625889,1625889,POINT (16.355141425570462 48.248904380938995),Perntergasse,Perntergasse,37,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Perntergasse!start|1,
OEFFHALTESTOGD.1625890,1625890,POINT (16.354979726088917 48.24938888144617),Perntergasse,Perntergasse,37,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Perntergasse!start|1,
OEFFHALTESTOGD.1625891,1625891,POINT (16.326053926313357 48.23873418143624),Peter-Jordan-Straße,Peter-Jordan-Straße,40A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Peter-Jordan-Straße!start|1,
OEFFHALTESTOGD.1625892,1625892,POINT (16.406215162672 48.3016429567583),Pfarrer-Matz-Gasse,Pfarrer-Matz-Gasse,510,,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Pfarrer-Matz-Gasse!start|1,
OEFFHALTESTOGD.1625893,1625893,POINT (16.34720032620354 48.1487840808536),Pfarrgasse,Pfarrgasse,"67A, 66A, 16A, N66",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pfarrgasse!start|1,
OEFFHALTESTOGD.1625894,1625894,POINT (16.347595526520095 48.14967118115261),Pfarrgasse,Pfarrgasse,"67A, 66A, N66",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pfarrgasse!start|1,
OEFFHALTESTOGD.1625895,1625895,POINT (16.313270926673162 48.20750518108837),Pfenninggeldgasse,Pfenninggeldgasse,48A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pfenninggeldgasse!start|1,
OEFFHALTESTOGD.1625896,1625896,POINT (16.31451062583747 48.20694248120602),Pfenninggeldgasse,Pfenninggeldgasse,12A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pfenninggeldgasse!start|1,
OEFFHALTESTOGD.1625897,1625897,POINT (16.2874623258317 48.19692568169519),Seckendorfstraße,Seckendorfstraße,49,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Seckendorfstraße!start|1,
OEFFHALTESTOGD.1625898,1625898,POINT (16.286644826558472 48.19694958116922),Seckendorfstraße,Seckendorfstraße,47A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Seckendorfstraße!start|1,
OEFFHALTESTOGD.1625899,1625899,POINT (16.28678862561274 48.19684178167632),Seckendorfstraße,Seckendorfstraße,49,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Seckendorfstraße!start|1,
OEFFHALTESTOGD.1625900,1625900,POINT (16.331919926096383 48.17516088147225),Meidling,Meidling,"N8, 59A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Meidling!start|1,
OEFFHALTESTOGD.1625901,1625901,POINT (16.330752126425875 48.174370181091255),Meidling,Meidling,"RT1, 62",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Meidling!start|1,
OEFFHALTESTOGD.1625902,1625902,POINT (16.37275742654389 48.18808668123685),Kolschitzkygasse,Kolschitzkygasse,"13A, N66",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Kolschitzkygasse!start|1,
OEFFHALTESTOGD.1625903,1625903,POINT (16.281174125571148 48.22661708119444),Plachygasse,Plachygasse,44A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Plachygasse!start|1,
OEFFHALTESTOGD.1625904,1625904,POINT (16.33202772541651 48.17463378158828),Meidling,Meidling,"62A, 8A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Meidling!start|1,
OEFFHALTESTOGD.1625905,1625905,POINT (16.330725225559878 48.174424081011246),Meidling,Meidling,"RT1, 62",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Meidling!start|1,
OEFFHALTESTOGD.1625906,1625906,POINT (16.331246225545613 48.1746157815635),Meidling,Meidling,"N8, 62A, 9A, 59A, 8A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Meidling!start|1,
OEFFHALTESTOGD.1625907,1625907,POINT (16.381686626141423 48.18240288144661),Alfred-Adler-Straße,Alfred-Adler-Straße,69A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alfred-Adler-Straße!start|1,
OEFFHALTESTOGD.1625908,1625908,POINT (16.381515925311625 48.1825765809448),Alfred-Adler-Straße,Alfred-Adler-Straße,69A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alfred-Adler-Straße!start|1,
OEFFHALTESTOGD.1625909,1625909,POINT (16.38158782540721 48.18206148151245),Alfred-Adler-Straße,Alfred-Adler-Straße,D,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Alfred-Adler-Straße!start|1,
OEFFHALTESTOGD.1625910,1625910,POINT (16.381515925323562 48.18204948143314),Alfred-Adler-Straße,Alfred-Adler-Straße,D,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Alfred-Adler-Straße!start|1,
OEFFHALTESTOGD.1625911,1625911,POINT (16.351377426198187 48.206547280875135),Piaristengasse,Piaristengasse,"13A, N71",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Piaristengasse!start|1,
OEFFHALTESTOGD.1625912,1625912,POINT (16.355231225617473 48.19275188109797),Pilgramgasse,Pilgramgasse,"13A, 14A, N71",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pilgramgasse!start|1,
OEFFHALTESTOGD.1625913,1625913,POINT (16.353910726315195 48.19276988153012),Pilgramgasse,Pilgramgasse,"12A, N60, 14A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pilgramgasse!start|1,
OEFFHALTESTOGD.1625914,1625914,POINT (16.354503625658495 48.19289558131311),Pilgramgasse,Pilgramgasse,"13A, N71",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Pilgramgasse!start|1,
OEFFHALTESTOGD.1625915,1625915,POINT (16.37306282626109 48.18796688155453),Kolschitzkygasse,Kolschitzkygasse,"13A, N66",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Kolschitzkygasse!start|1,
OEFFHALTESTOGD.1625916,1625916,POINT (16.281066326096813 48.226952281406675),Plachygasse,Plachygasse,44A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Plachygasse!start|1,
OEFFHALTESTOGD.1625917,1625917,POINT (16.40734693304375 48.137029356065156),Johann-Friedl-Gasse,Johann-Friedl-Gasse,"70A, 266, N17, 17A",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Johann-Friedl-Gasse!start|1,
OEFFHALTESTOGD.1625918,1625918,POINT (16.407306625587452 48.13702938103177),Johann-Friedl-Gasse,Johann-Friedl-Gasse,"70A, 266, N17, 17A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Johann-Friedl-Gasse!start|1,
OEFFHALTESTOGD.1625919,1625919,POINT (16.407288625666563 48.137101381102894),Johann-Friedl-Gasse,Johann-Friedl-Gasse,"70A, N17",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Johann-Friedl-Gasse!start|1,
OEFFHALTESTOGD.1625920,1625920,POINT (16.308671526744355 48.21386268152537),Johannes-Krawarik-Gasse,Johannes-Krawarik-Gasse,"33, 44",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Johannes-Krawarik-Gasse!start|1,
OEFFHALTESTOGD.1625921,1625921,POINT (16.32510172557733 48.21319228172719),Johann-Nepomuk-Berger-Platz,Johann-Nepomuk-Berger-Platz,"33, 44",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Johann-Nepomuk-Berger-Platz!start|1,
OEFFHALTESTOGD.1625922,1625922,POINT (16.325591292960468 48.21334788503867),Johann-Nepomuk-Berger-Platz,Johann-Nepomuk-Berger-Platz,9E,,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Johann-Nepomuk-Berger-Platz!start|1,
OEFFHALTESTOGD.1625923,1625923,POINT (16.325326326145472 48.21291088115613),Johann-Nepomuk-Berger-Platz,Johann-Nepomuk-Berger-Platz,9,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Johann-Nepomuk-Berger-Platz!start|1,
